id,addr,cluster,demand_delivery,demand_pickup,x,y,is_depot,service_time,tw_open,tw_close
344,C.342,17,10,0,499503.16693716607,4786955.606691542,False,10,501.0,907.0
345,C.343,17,10,5,500565.06736422156,4788142.367821625,False,10,631.0,892.0
346,C.344,17,5,5,497752.56841159693,4786600.203988222,False,13,592.0,1052.0
347,C.345,17,5,10,498601.654564659,4786302.596480978,False,8,708.0,1115.0
348,C.346,17,5,3,499632.7138079058,4788657.8715165835,False,6,651.0,909.0
349,C.347,17,10,3,498267.00429263455,4788663.517151849,False,15,480.0,911.0
350,C.348,17,5,0,499736.73692744126,4786623.888272997,False,15,489.0,864.0
351,C.349,17,10,0,499620.3769745107,4789447.720588486,False,13,714.0,1129.0
352,C.350,17,15,0,497996.8920259369,4787040.571968963,False,6,687.0,860.0
353,C.351,17,5,3,497937.6018244949,4787486.839437572,False,14,589.0,1104.0
354,C.352,17,10,5,496532.85411734093,4787283.516949781,False,13,679.0,848.0
355,C.353,17,10,0,498216.59594038175,4788013.612260935,False,6,663.0,927.0
356,C.354,17,15,5,499698.58790985274,4787710.805792561,False,12,592.0,795.0
357,C.355,17,10,3,499868.8253875291,4787694.654593898,False,13,696.0,1086.0
358,C.356,17,10,3,499923.6794715542,4786161.626041936,False,14,529.0,884.0
359,C.357,17,15,0,498747.89742479916,4785358.825219852,False,13,491.0,944.0
360,C.358,17,10,0,499659.4358191742,4788755.692033903,False,14,568.0,980.0
361,C.359,17,15,3,500158.0935310898,4786730.564801272,False,13,688.0,976.0
362,C.360,17,5,3,498159.7573405986,4787326.259951879,False,6,667.0,964.0
363,C.361,17,15,0,499829.3948892687,4787777.258691868,False,8,633.0,1101.0
364,C.362,17,10,3,500469.17745420214,4789339.911524019,False,11,717.0,1044.0
365,C.363,17,10,5,499092.4734442126,4787578.729509571,False,6,591.0,879.0
366,C.364,17,5,5,500956.08119641955,4786911.342924491,False,5,557.0,1121.0
367,C.365,17,10,5,499120.4787874101,4786756.846742456,False,7,648.0,1099.0
368,C.366,17,5,0,498649.32697385235,4787340.271790509,False,8,643.0,993.0
369,C.367,17,15,0,500349.6094142635,4786293.862276431,False,12,600.0,1057.0
370,C.368,17,15,3,502121.35252335976,4787419.750867778,False,10,502.0,941.0
371,C.369,17,5,0,499783.8243426654,4787322.67637385,False,15,650.0,936.0
372,C.370,17,15,0,500443.28936493647,4789354.932338373,False,6,613.0,1030.0
373,C.371,18,10,0,496833.97863369086,4793450.863613764,False,13,718.0,876.0
374,C.372,18,10,0,494624.9142067414,4793753.696545173,False,6,676.0,797.0
375,C.373,18,5,0,500142.51316447573,4795640.835211427,False,9,650.0,1106.0
376,C.374,18,5,0,498082.5004773873,4793738.777152323,False,8,504.0,876.0
377,C.375,18,5,0,499433.1184929147,4797461.291647913,False,11,497.0,780.0
378,C.376,18,5,0,495545.51601561863,4795325.684727617,False,12,669.0,995.0
379,C.377,18,15,3,496668.10786249244,4796075.032455794,False,9,620.0,911.0
380,C.378,18,5,3,497743.5814897932,4795361.52869936,False,14,522.0,1039.0
381,C.379,18,15,3,497577.96964674135,4796230.72358055,False,9,557.0,904.0
382,C.380,18,5,0,497302.62524883146,4793732.000000553,False,6,507.0,861.0
383,C.381,18,10,0,494294.7671377993,4796509.920245839,False,12,625.0,1062.0
384,C.382,18,10,3,494879.3726509228,4794942.726662709,False,6,538.0,950.0
385,C.383,18,15,3,498755.32413087663,4796224.7193331625,False,14,667.0,838.0
386,C.384,18,5,3,498968.69543944363,4793046.123135949,False,10,542.0,811.0
387,C.385,18,10,0,496806.31845027633,4794990.29984793,False,12,664.0,940.0
388,C.386,18,10,5,498602.8129692876,4794947.886460138,False,10,571.0,1063.0
389,C.387,18,5,0,495706.42668062804,4794030.5162420245,False,8,658.0,885.0
390,C.388,18,5,0,495980.98873583757,4795149.342595696,False,8,535.0,884.0
391,C.389,19,10,3,505794.0282176018,4797227.64079871,False,10,634.0,1007.0
392,C.390,19,10,3,503111.1171692443,4795963.972622912,False,8,639.0,967.0
393,C.391,19,10,0,505100.72522744595,4795626.235813275,False,12,590.0,849.0
394,C.392,19,5,0,502593.5923326242,4796109.019528583,False,13,616.0,1097.0
395,C.393,19,10,3,506477.83351357095,4794993.763043975,False,5,711.0,1069.0
396,C.394,19,10,0,504888.02038212406,4793216.09931333,False,8,703.0,866.0
397,C.395,20,10,0,501018.57921576017,4795037.955231561,False,8,691.0,835.0
398,C.396,20,15,0,499575.09599848033,4793993.411193197,False,6,699.0,892.0
399,C.397,20,10,5,499159.7057015447,4791884.806350912,False,10,704.0,792.0
400,C.398,20,10,0,501245.25180212635,4793966.913059432,False,7,547.0,797.0
401,C.399,20,5,10,500146.7698301204,4795435.086258306,False,11,525.0,961.0
402,C.400,20,10,3,501714.9452879268,4793083.307066454,False,15,705.0,892.0
403,C.401,20,5,10,499534.97107748914,4794375.269235743,False,15,719.0,1008.0
404,C.402,20,10,5,499916.7052281834,4792638.335701813,False,9,546.0,950.0
405,C.403,21,10,0,496770.16007003665,4795022.7792024845,False,8,633.0,1074.0
406,C.404,21,15,0,498242.1026437405,4796045.52866727,False,9,615.0,968.0
407,C.405,21,5,0,497197.378001306,4792518.127246387,False,12,485.0,858.0
408,C.406,21,10,0,498481.42383525876,4793346.712561035,False,7,687.0,925.0
409,C.407,21,10,3,497444.6628850734,4794995.375924917,False,11,503.0,961.0
410,C.408,21,5,0,499596.787612641,4795326.103675327,False,10,655.0,1065.0
411,C.409,21,5,0,495056.40395693685,4795659.296449891,False,5,710.0,1029.0
412,C.410,21,5,0,496673.6679799268,4794906.667374665,False,11,573.0,1133.0
413,C.411,21,5,5,495632.8594480495,4795327.414886018,False,11,652.0,1093.0
414,C.412,21,5,0,495714.8009906501,4795857.776850249,False,5,492.0,975.0
415,C.413,21,5,0,495725.67956743273,4794276.250277875,False,13,676.0,1102.0
416,C.414,21,5,0,497135.5709864615,4794043.296696792,False,10,504.0,850.0
417,C.415,21,10,5,497205.86112178623,4794571.392042878,False,6,627.0,1027.0
418,C.416,21,10,3,497447.2471099941,4795012.985530732,False,9,597.0,925.0
419,C.417,21,20,0,495586.6273278265,4793983.6718681585,False,15,561.0,885.0
420,C.418,21,10,0,496545.23021720204,4794301.091220232,False,8,590.0,1042.0
421,C.419,21,10,0,495777.14643229236,4795250.842124608,False,11,561.0,1075.0
422,C.420,21,15,0,498057.35786752607,4794962.900937235,False,12,545.0,849.0
423,C.421,21,10,5,495889.9789397828,4794551.19545262,False,15,681.0,972.0
424,C.422,21,10,3,496677.84541760496,4792684.316827924,False,15,524.0,847.0
425,C.423,21,10,0,497606.6677295877,4794769.39040959,False,5,593.0,1084.0
426,C.424,21,5,5,496195.5455906029,4793609.595238989,False,9,654.0,831.0
427,C.425,21,5,0,497766.9541339768,4795953.299246247,False,7,542.0,1064.0
428,C.426,21,10,3,498849.59568263975,4794403.134616066,False,5,555.0,1113.0
429,C.427,21,10,5,497161.9540744706,4793578.121532532,False,7,718.0,788.0
430,C.428,21,5,0,498016.23309748207,4794699.748071344,False,10,684.0,1030.0
431,C.429,21,15,3,494446.19493327633,4796298.439502111,False,11,593.0,1111.0
432,C.430,21,10,0,496419.43768778257,4795530.579018973,False,12,590.0,1077.0
433,C.431,21,10,0,497156.18098031473,4795037.500580727,False,15,662.0,963.0
434,C.432,21,15,0,495670.7419059196,4793182.285929143,False,8,682.0,958.0
435,C.433,22,10,0,505892.4201197196,4793621.177908764,False,7,626.0,977.0
436,C.434,22,20,3,503200.5473911569,4794141.56594904,False,9,514.0,907.0
437,C.435,22,10,5,505067.04069544683,4796034.995808004,False,13,710.0,799.0
438,C.436,22,5,3,503556.0645459783,4796304.349547345,False,10,532.0,1107.0
439,C.437,22,10,5,504951.5094469799,4797460.301071863,False,13,505.0,844.0
440,C.438,22,10,5,505514.74891505035,4797416.334230216,False,10,717.0,961.0
441,C.439,22,10,0,504724.26472388906,4796101.075251857,False,6,493.0,1020.0
442,C.440,22,20,0,504853.5259517119,4796390.713209761,False,9,597.0,803.0
443,C.441,22,10,0,503828.37321661325,4795314.822508823,False,15,524.0,862.0
444,C.442,22,10,3,503425.74062951264,4795781.337822415,False,13,651.0,1098.0
445,C.443,22,15,5,504112.458427743,4797489.82365782,False,12,695.0,964.0
446,C.444,22,10,0,503538.60259307694,4795602.955441669,False,11,712.0,1095.0
447,C.445,22,10,3,506907.144452975,4796541.386294254,False,5,672.0,878.0
448,C.446,22,15,3,502755.67005621135,4794036.278069706,False,8,530.0,841.0
449,C.447,22,5,3,505149.0022599085,4794358.01353089,False,11,650.0,1065.0
450,C.448,22,10,0,504567.1362014468,4795531.983517354,False,15,598.0,801.0
451,C.449,22,15,0,504222.34664974874,4795337.418004076,False,11,693.0,991.0
452,C.450,22,10,0,505722.3633198966,4794413.578975114,False,10,630.0,905.0
453,C.451,22,10,0,504304.5529431214,4798046.353100717,False,12,663.0,821.0
454,C.452,22,10,0,503184.6116963091,4795364.612924698,False,15,498.0,877.0
455,C.453,22,10,3,504296.5764527041,4794626.229937378,False,10,561.0,810.0
456,C.454,22,15,0,503726.68607731373,4795339.442592833,False,14,555.0,937.0
457,C.455,22,5,5,504550.44160257996,4795188.012043134,False,7,662.0,891.0
458,C.456,22,5,3,504922.1883579554,4795382.863057469,False,8,699.0,1026.0
459,C.457,22,5,3,502915.5944691631,4793245.039581579,False,7,571.0,901.0
460,C.458,22,10,0,505380.9033416034,4796707.83603588,False,5,667.0,1052.0
461,C.459,22,10,3,503640.6201861579,4796776.095304527,False,14,666.0,1073.0
462,C.460,22,15,5,504478.8367072186,4796921.884926444,False,9,512.0,986.0
463,C.461,22,10,0,504686.93620438484,4795548.018110244,False,5,626.0,889.0
464,C.462,22,10,0,504387.36642875674,4795952.477272198,False,5,507.0,1057.0
465,C.463,22,5,3,503815.5697788169,4794118.027662391,False,6,602.0,835.0
466,C.464,22,10,0,503360.1829016088,4796156.979194317,False,8,659.0,836.0
467,C.465,22,10,0,503623.706591236,4795459.645248272,False,10,605.0,1070.0
468,C.466,22,5,0,505824.7063190347,4794605.012061233,False,12,656.0,893.0
469,C.467,22,5,0,502907.46027544513,4796195.193629969,False,7,516.0,1087.0
470,C.468,22,5,3,503083.4079944444,4796241.638843309,False,5,633.0,1120.0
471,C.469,22,5,0,503030.72141222755,4795230.23060281,False,7,578.0,977.0
472,C.470,22,10,5,504109.4046559012,4795683.559096154,False,7,577.0,1100.0
473,C.471,22,5,3,502116.8534600146,4793919.43958568,False,9,606.0,958.0
474,C.472,22,10,3,502322.22817263874,4796649.320124657,False,15,706.0,998.0
475,C.473,22,15,3,503633.3542004489,4794078.924174358,False,8,647.0,1056.0
476,C.474,22,10,5,502401.16946564213,4794310.989222305,False,8,559.0,795.0
477,C.475,22,20,0,502498.97442886065,4795232.278774517,False,13,517.0,840.0
478,C.476,23,10,5,498271.71954106214,4793790.803971809,False,11,556.0,833.0
479,C.477,23,10,3,498271.0383598588,4791664.944832255,False,8,605.0,947.0
480,C.478,23,20,3,496928.5104537138,4794714.841773173,False,7,566.0,805.0
481,C.479,23,5,3,497861.91603470454,4794810.827524399,False,10,533.0,1115.0
482,C.480,23,15,0,494907.42986080534,4795521.826523541,False,7,629.0,844.0
483,C.481,23,5,0,496071.11601184454,4794512.551101699,False,10,495.0,879.0
484,C.482,23,10,3,496095.55947264365,4792986.799573851,False,15,507.0,853.0
485,C.483,23,5,0,498436.9554917118,4793786.682107294,False,15,719.0,971.0
486,C.484,23,10,3,497719.8849954896,4796353.950604023,False,13,642.0,950.0
487,C.485,23,10,0,497155.8833310855,4793769.646484851,False,10,667.0,1052.0
488,C.486,23,10,0,497272.3820765952,4796673.47063563,False,8,652.0,966.0
489,C.487,23,5,0,498816.3071312361,4796033.581151085,False,9,525.0,802.0
490,C.488,23,5,0,496730.08440019214,4794392.263274796,False,10,551.0,960.0
491,C.489,23,5,3,495357.41922975914,4793898.705004277,False,15,715.0,1106.0
492,C.490,23,5,0,498238.93422127434,4796031.095562956,False,7,662.0,887.0
493,C.491,23,15,10,497152.50684464606,4794484.506505887,False,12,693.0,1114.0
494,C.492,23,5,3,498078.70601379895,4792918.819832359,False,8,564.0,941.0
495,C.493,23,15,0,496880.58223113616,4795448.379944747,False,12,505.0,1081.0
496,C.494,23,15,3,495927.8725715553,4795274.316137429,False,14,711.0,985.0
497,C.495,23,5,5,497417.68606529955,4796138.847443257,False,14,564.0,857.0
498,C.496,23,10,3,496946.5100848897,4795193.113999232,False,7,632.0,795.0
499,C.497,23,5,0,497156.23073944927,4794114.623627544,False,14,712.0,1106.0
500,C.498,23,5,5,498874.1845929409,4796297.214607522,False,11,544.0,875.0
501,C.499,23,5,3,495615.85702713835,4796413.988519214,False,15,613.0,926.0
502,C.500,23,10,0,497277.40239257115,4795053.447156782,False,13,630.0,781.0
