id,addr,cluster,demand_delivery,demand_pickup,x,y,is_depot,service_time,tw_open,tw_close
344,C.342,14,5,3,497981.8020167999,4795040.282763956,False,6,685.0,790.0
345,C.343,14,5,0,498674.124223728,4794866.911903989,False,11,647.0,1085.0
346,C.344,14,5,5,495222.95315748657,4794780.725803298,False,5,632.0,901.0
347,C.345,14,5,0,497268.25877495337,4795804.026213759,False,8,504.0,1014.0
348,C.346,14,5,10,496568.3933451712,4794300.232767886,False,13,610.0,1110.0
349,C.347,14,15,0,497773.37669686414,4795157.111179753,False,8,548.0,810.0
350,C.348,14,15,3,495474.30894496775,4794165.676630069,False,7,581.0,1127.0
351,C.349,14,10,0,498889.02587077225,4793754.404617004,False,14,597.0,1003.0
352,C.350,14,10,0,495004.8262322851,4794431.889645811,False,14,505.0,932.0
353,C.351,14,5,5,496641.1628722681,4794175.081775367,False,6,519.0,991.0
354,C.352,14,15,0,497455.45529119443,4794235.035438605,False,7,517.0,871.0
355,C.353,14,5,3,496110.6957836782,4796171.9929013625,False,5,645.0,1110.0
356,C.354,15,15,3,500176.77585515735,4792153.45086413,False,14,675.0,1127.0
357,C.355,15,10,0,499686.21199326415,4793684.540494733,False,12,486.0,908.0
358,C.356,15,5,0,500515.3945288576,4793338.853813863,False,5,701.0,976.0
359,C.357,15,15,3,500606.7735269541,4794901.418700205,False,7,637.0,821.0
360,C.358,15,5,0,499057.44252448715,4792981.180805202,False,7,599.0,1007.0
361,C.359,15,10,3,500123.6124736914,4794155.927094935,False,6,626.0,973.0
362,C.360,15,10,5,500075.2788110817,4792252.140591947,False,9,710.0,797.0
363,C.361,15,5,0,500275.1268715498,4796386.329246412,False,14,514.0,1112.0
364,C.362,15,10,0,501352.3340476456,4793370.089210415,False,7,711.0,1022.0
365,C.363,15,10,3,500645.7062453955,4793668.116181862,False,7,640.0,1055.0
366,C.364,15,10,0,501955.22481686244,4795643.30523062,False,12,640.0,906.0
367,C.365,15,5,0,500467.70757293346,4792953.592670834,False,8,557.0,854.0
368,C.366,15,15,0,502613.0047364561,4795658.458811526,False,8,517.0,841.0
369,C.367,15,5,3,499928.769983522,4793163.834591034,False,7,617.0,1067.0
370,C.368,15,5,0,499558.2251426019,4794463.637820585,False,15,664.0,965.0
371,C.369,15,5,0,501138.4632097324,4792970.382031809,False,5,507.0,957.0
372,C.370,15,5,3,502118.59832495806,4792030.356265826,False,12,685.0,945.0
373,C.371,15,5,0,498827.13603449776,4794155.113220648,False,5,579.0,962.0
374,C.372,15,20,0,500245.31122214283,4794425.48408118,False,11,517.0,807.0
375,C.373,15,5,10,499748.761665897,4792078.537109208,False,9,623.0,1109.0
376,C.374,15,5,3,500653.1212155905,4793289.130017309,False,8,603.0,1026.0
377,C.375,15,5,5,500493.7215081993,4795098.510753844,False,8,628.0,1116.0
378,C.376,15,10,0,502096.15749715327,4794377.742740955,False,12,571.0,801.0
379,C.377,15,15,3,500351.61424855026,4793183.341997859,False,15,576.0,875.0
380,C.378,15,5,0,502131.4409187643,4792940.569158038,False,15,485.0,901.0
381,C.379,15,5,0,500103.57959677756,4795995.493190161,False,10,648.0,1029.0
382,C.380,15,5,0,501593.4782501263,4791921.281516236,False,5,606.0,1087.0
383,C.381,15,5,0,500756.09563376405,4793586.56171071,False,14,494.0,1113.0
384,C.382,15,5,5,502557.56247842015,4791899.963751567,False,12,587.0,1105.0
385,C.383,15,10,0,498709.2821646227,4795235.377573812,False,6,610.0,916.0
386,C.384,15,5,3,499085.0707386882,4793649.05166535,False,10,522.0,1056.0
387,C.385,15,10,3,502679.64674159006,4793871.408901723,False,13,526.0,1099.0
388,C.386,15,5,3,499601.7818878164,4796980.270771553,False,5,578.0,1111.0
389,C.387,15,15,0,499677.93597030896,4792945.432789116,False,10,493.0,840.0
390,C.388,15,15,3,499430.8316974002,4795755.8910968695,False,12,673.0,1029.0
391,C.389,15,10,0,501859.8351478405,4793188.72170271,False,14,636.0,874.0
392,C.390,16,5,0,503666.28505089815,4794964.191547286,False,6,611.0,1075.0
393,C.391,16,5,10,507112.3103079447,4793508.254314845,False,9,633.0,963.0
394,C.392,17,10,0,497272.60254575155,4793990.943812083,False,10,594.0,1039.0
395,C.393,17,10,0,496727.0158097996,4792847.486043147,False,9,619.0,1066.0
396,C.394,17,10,5,497374.81501008064,4793247.906581391,False,7,481.0,934.0
397,C.395,17,15,0,496773.98264800664,4793276.848825963,False,8,624.0,965.0
398,C.396,17,15,3,499592.9535394457,4794420.6818314325,False,11,514.0,848.0
399,C.397,17,5,0,497602.3830066031,4795098.603819001,False,8,489.0,1105.0
400,C.398,17,10,0,495644.342446729,4795293.767397971,False,13,591.0,1040.0
401,C.399,17,5,0,497083.7561624286,4794163.325296069,False,15,693.0,894.0
402,C.400,17,5,0,495974.7442109995,4794192.815460462,False,14,712.0,1126.0
403,C.401,17,10,0,496637.04338899645,4794921.993794181,False,6,650.0,787.0
404,C.402,17,5,3,495841.7711473198,4792978.38253142,False,9,500.0,1044.0
405,C.403,17,15,3,499462.8422278472,4795924.928638499,False,12,494.0,1050.0
406,C.404,17,5,5,496104.63846178615,4796316.062334817,False,9,642.0,1028.0
407,C.405,17,10,0,497759.37722239294,4794022.903234774,False,14,591.0,884.0
408,C.406,17,10,3,496546.124693748,4794295.476608781,False,12,605.0,1042.0
409,C.407,17,10,3,495544.2041929126,4796265.574669814,False,12,564.0,1003.0
410,C.408,17,5,5,497171.4791634794,4794625.9380908115,False,13,564.0,1107.0
411,C.409,17,15,0,497415.13020450284,4795479.494535142,False,14,692.0,1050.0
412,C.410,17,10,3,497604.6518393054,4794662.833527438,False,10,667.0,944.0
413,C.411,17,10,5,493787.63701455086,4796641.168866176,False,8,651.0,862.0
414,C.412,17,5,0,495452.48514359706,4795361.695553902,False,15,703.0,1074.0
415,C.413,17,10,5,498083.3656628262,4795430.786926303,False,7,484.0,913.0
416,C.414,17,15,0,495825.9716448694,4795453.16784648,False,9,710.0,990.0
417,C.415,17,10,3,497177.83286037215,4794107.463516407,False,10,680.0,1092.0
418,C.416,17,15,5,495424.67036572547,4794217.713035692,False,7,596.0,871.0
419,C.417,17,10,3,497812.22132259014,4795696.694767471,False,6,625.0,1116.0
420,C.418,17,5,0,498051.8235151947,4794925.29539532,False,11,628.0,906.0
421,C.419,17,5,0,497812.59188740683,4793360.466790626,False,15,551.0,970.0
422,C.420,17,5,5,498173.3681748243,4797021.325309549,False,9,715.0,938.0
423,C.421,17,10,0,498810.9801738794,4795947.2862407565,False,13,705.0,1110.0
424,C.422,17,10,0,495525.4110420692,4794818.751588614,False,7,553.0,1114.0
425,C.423,17,5,3,495987.89368261833,4794445.39882184,False,12,530.0,789.0
426,C.424,17,10,0,498011.3522843645,4795012.011029036,False,10,648.0,886.0
427,C.425,17,10,0,498290.563726205,4795394.624118988,False,8,503.0,866.0
428,C.426,17,10,0,496125.0884557137,4792333.999117196,False,13,711.0,846.0
429,C.427,17,5,0,496041.6367216093,4797308.419651383,False,9,631.0,841.0
430,C.428,18,5,3,499858.8388289997,4796976.72329982,False,14,703.0,925.0
431,C.429,18,5,3,500804.41324041353,4797617.906046551,False,10,704.0,932.0
432,C.430,18,5,3,500848.540259335,4797182.2233355185,False,13,517.0,886.0
433,C.431,18,5,5,503202.92026242666,4796168.876523583,False,11,523.0,927.0
434,C.432,18,5,5,500700.951390792,4797872.200790749,False,9,664.0,965.0
435,C.433,18,10,3,502712.90875322436,4796200.922063696,False,6,666.0,1128.0
436,C.434,18,5,0,501294.7729633534,4793230.59537266,False,8,720.0,1121.0
437,C.435,18,20,3,499652.43816535285,4797104.583537545,False,6,641.0,957.0
438,C.436,18,5,0,500968.3489617234,4796285.311527319,False,7,554.0,1114.0
439,C.437,18,5,3,500664.48953394213,4797408.756605276,False,14,574.0,1045.0
440,C.438,18,5,3,499505.81541811494,4799348.846083128,False,7,689.0,928.0
441,C.439,18,5,0,501235.9673233667,4799383.487631778,False,8,502.0,1026.0
442,C.440,19,15,5,500608.5524933338,4797651.819938302,False,10,603.0,1033.0
443,C.441,19,5,0,499814.88179450476,4796505.929289761,False,7,565.0,808.0
444,C.442,20,15,3,504416.63182681636,4796607.918413002,False,14,522.0,1131.0
445,C.443,20,15,0,503153.4670853278,4795116.982262323,False,5,689.0,1045.0
446,C.444,20,10,5,504247.3308992273,4794750.543674886,False,5,519.0,792.0
447,C.445,20,10,0,502972.13101724786,4796557.6419918435,False,13,526.0,826.0
448,C.446,20,10,0,505367.60409923777,4795035.910100524,False,13,648.0,930.0
449,C.447,20,5,0,503238.52677109686,4792646.460153101,False,9,654.0,829.0
450,C.448,20,10,0,504739.82304288197,4793351.13752679,False,13,710.0,994.0
451,C.449,20,5,0,502428.7792601774,4795659.87762498,False,15,499.0,911.0
452,C.450,20,5,3,504883.90862793283,4795077.230870087,False,11,684.0,892.0
453,C.451,20,10,0,502786.83911687817,4796903.087774595,False,13,588.0,1031.0
454,C.452,20,10,0,504259.9121683694,4794277.577579435,False,11,672.0,1120.0
455,C.453,20,15,0,505174.3411680176,4794786.099085595,False,13,547.0,832.0
456,C.454,20,5,5,503706.5205217319,4794096.096312328,False,6,503.0,909.0
457,C.455,20,15,3,502711.4997071049,4794532.786986783,False,15,707.0,1103.0
458,C.456,20,5,3,504542.6750085631,4792887.215318495,False,15,515.0,972.0
459,C.457,20,5,3,502937.32232121617,4794694.678403139,False,12,524.0,858.0
460,C.458,20,5,0,503461.40528096334,4795095.257363476,False,11,609.0,836.0
461,C.459,20,10,0,504265.0551913949,4794993.902989041,False,10,507.0,876.0
462,C.460,20,5,0,505579.31124332926,4797736.96391648,False,9,633.0,977.0
463,C.461,20,10,5,503978.3640245594,4797357.681492613,False,8,502.0,914.0
464,C.462,20,15,10,503973.9290118141,4794256.420634847,False,11,686.0,926.0
465,C.463,20,10,0,504831.51547234744,4792704.775966417,False,7,643.0,951.0
466,C.464,20,10,0,504006.94627600757,4795038.459576482,False,12,570.0,842.0
467,C.465,20,15,0,504709.1362397995,4795609.312165805,False,6,613.0,844.0
468,C.466,20,10,0,505240.7402552755,4794124.919111941,False,5,642.0,1074.0
469,C.467,20,10,3,503553.2154196784,4794184.329239289,False,15,582.0,990.0
470,C.468,20,5,0,500016.4872393039,4797056.565963175,False,6,517.0,888.0
471,C.469,20,15,5,502964.98748769745,4794848.438114625,False,13,642.0,1061.0
472,C.470,21,10,0,497729.0002228349,4794347.454013411,False,9,707.0,951.0
473,C.471,21,5,5,495817.93316257466,4795271.389378442,False,15,681.0,791.0
474,C.472,21,5,3,496865.9714495302,4794363.708041337,False,12,573.0,1112.0
475,C.473,21,15,3,496530.6939756386,4795814.231674302,False,7,532.0,999.0
476,C.474,21,5,3,496123.85211343603,4793645.956882097,False,11,712.0,1121.0
477,C.475,21,20,3,498320.660493826,4796162.66383001,False,6,517.0,1065.0
478,C.476,21,5,3,495267.6475884404,4794739.03676639,False,12,700.0,951.0
479,C.477,21,10,3,497294.3681906135,4793179.396965181,False,11,666.0,1015.0
480,C.478,22,5,3,501297.9585470834,4793954.944617262,False,9,522.0,945.0
481,C.479,22,10,10,500243.08030777884,4795579.1579981325,False,15,582.0,966.0
482,C.480,22,15,3,498432.2944886326,4793419.4186497815,False,8,593.0,949.0
483,C.481,22,10,3,500880.66170051065,4792599.324054148,False,5,483.0,831.0
484,C.482,22,10,5,501689.61485833325,4793881.831642678,False,9,484.0,1098.0
485,C.483,22,5,0,502020.2628884322,4794364.541814527,False,13,547.0,968.0
486,C.484,22,5,0,500027.6777408803,4793469.964235076,False,14,707.0,899.0
487,C.485,22,5,0,500656.0816663909,4795341.842398345,False,8,602.0,884.0
488,C.486,22,10,3,500542.3436113515,4792682.765726855,False,13,652.0,941.0
489,C.487,22,5,5,502269.46315788565,4793313.2364361845,False,6,559.0,1074.0
490,C.488,22,5,0,499509.11370115203,4794012.7854858115,False,8,632.0,820.0
491,C.489,22,10,3,499924.10865735455,4794129.156503141,False,13,685.0,944.0
492,C.490,22,10,3,499480.03562866023,4793714.2737107575,False,8,490.0,1100.0
493,C.491,22,10,0,498742.7193722646,4792123.496093171,False,9,636.0,1114.0
494,C.492,23,5,3,503287.3136850476,4793789.921022302,False,15,641.0,939.0
495,C.493,23,5,5,500198.5361019447,4794397.713311807,False,12,693.0,1043.0
496,C.494,24,15,0,499717.8935648206,4793326.372821733,False,5,621.0,1132.0
497,C.495,24,5,3,500550.01170504495,4793980.062232765,False,5,599.0,797.0
498,C.496,24,15,3,499669.07171481603,4792401.755184217,False,13,631.0,952.0
499,C.497,24,15,0,500980.3608897691,4792662.900279192,False,13,666.0,1131.0
500,C.498,25,10,0,499168.5311877719,4796406.47089275,False,8,646.0,812.0
501,C.499,25,5,10,499954.06390480854,4796358.131100348,False,6,505.0,1040.0
502,C.500,25,15,0,497718.47090756224,4797992.595650827,False,13,650.0,989.0
503,C.501,25,10,0,500438.1797531746,4794930.186366512,False,8,515.0,1109.0
504,C.502,25,10,0,500165.6116736445,4796571.956488604,False,10,646.0,943.0
505,C.503,25,5,3,500987.7931563501,4796664.4164779475,False,5,668.0,784.0
506,C.504,25,5,3,500860.22926932113,4797651.157781783,False,13,623.0,813.0
507,C.505,25,5,3,502315.1957221773,4797686.839615369,False,9,601.0,1059.0
508,C.506,25,10,0,503919.87222172896,4796056.727351529,False,7,709.0,924.0
509,C.507,25,10,5,502171.74681578076,4796452.952805954,False,8,538.0,1130.0
510,C.508,26,5,0,497468.4251057992,4796220.942121728,False,5,575.0,850.0
511,C.509,26,10,0,495975.59521289746,4795504.610280128,False,13,485.0,1127.0
512,C.510,27,5,0,497140.1114578338,4795718.019883568,False,12,577.0,1009.0
513,C.511,27,10,0,497403.4287179371,4796002.131561944,False,8,535.0,904.0
514,C.512,27,15,5,496374.031259671,4794289.474761654,False,6,615.0,1057.0
515,C.513,27,5,5,496182.7502933748,4795360.3126875665,False,13,573.0,1050.0
516,C.514,27,5,0,496424.63334063353,4794226.036360973,False,8,506.0,1136.0
517,C.515,27,5,5,497534.2600307118,4796608.314793776,False,13,678.0,794.0
518,C.516,27,10,3,497175.5179768504,4795212.045106658,False,14,634.0,1021.0
519,C.517,27,10,5,496427.04264836875,4793673.013410354,False,7,696.0,932.0
520,C.518,27,15,0,497833.79809196916,4795577.369717611,False,11,599.0,832.0
521,C.519,27,5,3,496725.5642931966,4796044.136808188,False,11,653.0,928.0
522,C.520,27,20,0,496102.327105293,4795011.357981362,False,14,648.0,1137.0
523,C.521,27,5,5,497239.50981115823,4795348.930030092,False,8,686.0,998.0
524,C.522,27,10,0,495718.6645860526,4794689.8958849255,False,6,504.0,892.0
525,C.523,27,5,3,494909.63150007714,4793412.463456224,False,15,565.0,1067.0
526,C.524,27,15,0,496928.1745093217,4794591.519489895,False,13,625.0,1056.0
527,C.525,27,10,0,496145.40344754694,4795401.247559556,False,8,491.0,862.0
528,C.526,27,10,3,496629.31477679615,4794619.96775842,False,12,566.0,997.0
529,C.527,27,15,5,495774.22049822664,4795734.518512087,False,6,658.0,1005.0
530,C.528,27,5,3,498385.01856764307,4794302.982126563,False,12,588.0,1049.0
531,C.529,27,5,5,496140.5087072862,4794381.691007059,False,15,646.0,794.0
532,C.530,27,15,0,496415.900746195,4795770.943997593,False,14,568.0,1069.0
533,C.531,27,5,3,497387.7599210999,4795039.823020163,False,9,489.0,1118.0
534,C.532,27,5,0,495282.3628420128,4794279.534102613,False,11,701.0,1044.0
535,C.533,27,10,0,495193.64027210156,4796014.16645121,False,11,553.0,978.0
536,C.534,27,10,3,497391.4434028321,4793947.117138459,False,13,705.0,937.0
537,C.535,27,5,3,496400.3628434454,4793901.261249179,False,7,717.0,1112.0
538,C.536,27,5,3,495852.505871727,4791378.261426723,False,14,556.0,986.0
539,C.537,27,5,3,497658.3478075368,4794108.8377417065,False,8,533.0,953.0
540,C.538,27,10,3,495959.9940090704,4796344.060014706,False,14,636.0,963.0
541,C.539,27,15,0,496604.8852405413,4792286.848776593,False,8,581.0,1044.0
542,C.540,27,20,0,495858.943438433,4793631.295831725,False,14,648.0,1025.0
543,C.541,27,10,3,497298.4246234998,4795300.482267068,False,9,716.0,815.0
544,C.542,27,5,0,498532.7914312601,4792079.759871328,False,10,616.0,1038.0
545,C.543,27,15,0,494701.0520848014,4794160.761663788,False,7,670.0,798.0
546,C.544,27,10,0,497069.48922650074,4796142.635858732,False,8,684.0,802.0
547,C.545,27,5,3,497962.2061302636,4797225.230962219,False,7,644.0,883.0
548,C.546,27,15,0,496428.5267032331,4795121.8958788,False,6,621.0,1020.0
549,C.547,27,10,3,495577.0491508449,4793661.839578111,False,14,580.0,1140.0
550,C.548,27,10,3,497439.4562325529,4793621.445513622,False,13,552.0,983.0
551,C.549,27,10,0,498136.2842040525,4794947.489563197,False,5,551.0,1032.0
552,C.550,27,5,3,498002.92661317455,4795110.755985398,False,6,646.0,921.0
553,C.551,27,5,3,497373.3912054978,4797003.114512069,False,12,647.0,1081.0
554,C.552,27,10,3,497051.7964851304,4795938.565823045,False,11,533.0,922.0
555,C.553,27,5,3,495855.4849335388,4794874.527785466,False,5,482.0,1050.0
556,C.554,27,10,0,497972.59394041274,4794371.351296089,False,9,662.0,1086.0
557,C.555,27,10,3,497906.248176023,4798391.254051162,False,14,590.0,889.0
558,C.556,27,10,0,495568.63001761364,4795525.513759995,False,10,711.0,787.0
559,C.557,27,10,5,497371.67567341577,4793971.097943706,False,9,640.0,848.0
560,C.558,27,10,5,497717.6886506237,4794504.05249169,False,8,575.0,969.0
561,C.559,27,15,3,497992.8365264906,4793720.654311996,False,5,550.0,958.0
562,C.560,27,10,0,496844.31245704734,4791888.140568979,False,11,498.0,842.0
563,C.561,27,5,0,495905.2189110246,4795148.781189448,False,13,513.0,847.0
564,C.562,27,5,0,496331.76058416313,4796912.545059868,False,10,685.0,985.0
565,C.563,27,5,0,495725.60016985284,4792816.931357303,False,7,529.0,785.0
566,C.564,27,5,0,496873.027201862,4794839.915115055,False,14,654.0,898.0
567,C.565,27,5,3,496638.03752411756,4793925.314265034,False,8,525.0,1092.0
568,C.566,27,5,0,499508.3437049224,4795399.403030683,False,14,663.0,810.0
569,C.567,27,10,10,498007.9125709257,4794566.80381193,False,9,664.0,785.0
570,C.568,27,15,0,498097.7576802669,4793141.534414698,False,5,562.0,986.0
571,C.569,27,5,5,497499.9229889933,4793596.27554326,False,9,530.0,936.0
572,C.570,27,10,5,496493.51882399776,4793777.239361619,False,5,533.0,846.0
573,C.571,27,10,3,496603.8320494183,4796386.781849585,False,13,569.0,1109.0
574,C.572,27,5,3,496713.65684022004,4796325.511132316,False,11,560.0,1132.0
575,C.573,27,15,0,497160.17992724135,4794399.982535465,False,7,597.0,1115.0
576,C.574,27,10,3,497401.3037722681,4796246.964120141,False,13,635.0,1068.0
577,C.575,27,5,0,496935.1503532166,4794565.779392724,False,6,498.0,919.0
578,C.576,27,10,0,496585.5818271882,4794381.60468986,False,11,506.0,1079.0
579,C.577,27,5,3,496221.3612434144,4794842.141408661,False,13,655.0,792.0
580,C.578,27,10,0,495263.12149066007,4795115.390334348,False,10,626.0,931.0
581,C.579,27,5,3,498474.35499805596,4794107.066248561,False,14,704.0,1092.0
582,C.580,27,15,0,499580.9354819185,4794799.838890619,False,9,658.0,1131.0
583,C.581,27,10,0,498373.50413711386,4795718.3870067755,False,11,486.0,888.0
584,C.582,27,10,0,495423.42124888307,4794929.047567047,False,10,636.0,1135.0
585,C.583,28,5,0,500858.0394825492,4797543.216257137,False,9,650.0,928.0
586,C.584,29,10,0,501281.74727303034,4793348.968346472,False,6,548.0,983.0
587,C.585,29,10,0,500406.5610176645,4791721.500976817,False,12,573.0,1086.0
588,C.586,29,10,0,499912.68273150624,4794757.481816772,False,11,592.0,800.0
589,C.587,29,10,5,500708.7439641691,4796126.326237992,False,10,586.0,839.0
590,C.588,29,10,0,498568.94352421205,4792609.046454511,False,9,599.0,800.0
591,C.589,29,15,3,500229.3136053954,4794812.8162818635,False,9,665.0,1024.0
592,C.590,29,10,0,497515.8281100229,4792647.207464286,False,13,615.0,852.0
593,C.591,29,15,5,498470.74985987623,4793816.945378092,False,5,649.0,855.0
594,C.592,29,15,0,498290.2769807,4795467.214728547,False,13,683.0,965.0
595,C.593,29,10,0,501738.52209094365,4793033.073217529,False,10,521.0,857.0
596,C.594,29,5,3,500498.4781791632,4793639.976302729,False,8,492.0,844.0
597,C.595,29,10,0,498967.2411721404,4791495.79640419,False,14,633.0,1121.0
598,C.596,29,15,3,501070.97925213445,4792860.554787264,False,11,497.0,1069.0
599,C.597,29,5,0,501668.08537523984,4791370.073213599,False,13,521.0,835.0
600,C.598,29,10,10,501091.88266737683,4794172.61374385,False,9,530.0,1110.0
601,C.599,29,15,0,500255.2478458089,4794655.565070742,False,9,592.0,1038.0
602,C.600,29,5,0,500760.68394210323,4793391.638136115,False,12,691.0,969.0
603,C.601,29,10,3,501563.4958397713,4794000.664360708,False,11,623.0,785.0
604,C.602,29,5,0,499918.60499480483,4793266.723453699,False,12,580.0,785.0
605,C.603,29,5,5,500517.5403079094,4794546.254439049,False,15,482.0,970.0
606,C.604,30,10,0,500637.05432215024,4792133.1446345495,False,14,698.0,927.0
607,C.605,30,5,3,498098.90397303575,4793130.879233187,False,6,558.0,1037.0
608,C.606,30,5,0,501609.6769817114,4791375.116421744,False,13,577.0,997.0
609,C.607,30,15,5,500014.24864650023,4792157.732826513,False,7,652.0,869.0
610,C.608,31,5,3,504118.03953213844,4795939.030052942,False,10,629.0,1091.0
611,C.609,31,20,0,504218.5540236087,4797009.937313191,False,10,711.0,1131.0
612,C.610,31,20,0,504314.2266011062,4795259.966332162,False,6,502.0,789.0
613,C.611,31,5,0,503950.3518413162,4797248.351301643,False,11,538.0,866.0
614,C.612,31,5,10,503115.0618518336,4797622.886128394,False,13,669.0,1029.0
615,C.613,31,10,0,503881.1490326473,4793077.336602356,False,14,592.0,1105.0
616,C.614,31,10,0,503421.85106366256,4795423.29196856,False,15,547.0,930.0
617,C.615,31,5,0,501995.5620823098,4795261.216226905,False,5,533.0,892.0
618,C.616,31,10,0,503019.6020107873,4794648.575421299,False,12,536.0,809.0
619,C.617,31,5,3,505013.94947740284,4795747.798645781,False,6,712.0,907.0
620,C.618,31,15,10,505852.4529824659,4795206.85008237,False,5,630.0,857.0
621,C.619,32,5,3,498798.8612955296,4789070.09912812,False,12,590.0,834.0
622,C.620,32,5,5,499649.47387395566,4786194.647727067,False,6,539.0,1084.0
623,C.621,32,5,3,501126.9134952421,4786720.665816237,False,10,552.0,813.0
624,C.622,32,20,0,499900.44571625924,4786006.478308084,False,10,695.0,884.0
625,C.623,32,10,0,500433.7456979074,4787692.395854399,False,9,692.0,951.0
626,C.624,32,15,3,499348.9362796651,4789027.455546516,False,12,712.0,801.0
627,C.625,32,5,10,500223.87681218196,4786186.292520928,False,7,717.0,1066.0
628,C.626,32,5,5,498230.3425634202,4784912.568355109,False,14,534.0,884.0
629,C.627,32,5,0,499081.7354006963,4788694.260009423,False,8,596.0,928.0
630,C.628,32,10,0,499558.1976697209,4789249.660601305,False,11,687.0,1051.0
631,C.629,32,10,0,498149.7968952482,4784991.003440302,False,11,542.0,1055.0
632,C.630,32,10,5,498685.1399373293,4787937.165209736,False,12,663.0,1078.0
633,C.631,32,5,5,500057.13412228867,4787656.906422538,False,6,534.0,951.0
634,C.632,32,15,3,499837.1982995457,4786440.1296341345,False,15,504.0,826.0
635,C.633,32,5,0,500649.03850958927,4785711.873199997,False,6,505.0,893.0
636,C.634,32,20,3,498960.78677817783,4788575.200414536,False,8,656.0,1054.0
637,C.635,32,5,0,499750.52267120633,4787599.984637748,False,14,542.0,1083.0
638,C.636,32,10,0,498875.15910693945,4787690.411748911,False,13,652.0,986.0
639,C.637,32,5,3,500528.7542589312,4786638.9767766,False,14,552.0,1021.0
640,C.638,32,10,0,501110.29533923033,4786422.80895466,False,13,558.0,1080.0
641,C.639,32,10,0,500261.3897927034,4784439.131750471,False,8,646.0,975.0
642,C.640,32,10,5,500954.8331315319,4787111.466364258,False,13,704.0,943.0
643,C.641,32,10,3,499720.3998354655,4789111.691655344,False,7,544.0,955.0
644,C.642,32,10,0,500648.11260199425,4786316.794695941,False,9,548.0,1122.0
645,C.643,32,10,3,499771.901291135,4785558.202366879,False,14,663.0,1050.0
646,C.644,32,15,0,498451.4863200971,4787907.897479748,False,13,488.0,889.0
647,C.645,32,5,3,499977.46566643834,4788129.195998135,False,10,715.0,951.0
648,C.646,32,10,3,498487.04396745143,4786682.012847182,False,7,677.0,1131.0
649,C.647,32,10,3,502488.3547418827,4786966.58264236,False,14,635.0,981.0
650,C.648,32,5,3,499280.49420946965,4787701.783740662,False,13,652.0,947.0
651,C.649,32,10,0,500455.4454265388,4787198.440637644,False,10,505.0,881.0
652,C.650,32,5,0,499666.50413656933,4788585.255202904,False,8,507.0,865.0
653,C.651,32,5,0,498201.0638911569,4790309.791091109,False,8,519.0,921.0
654,C.652,32,5,0,497403.1723639225,4785334.1037337715,False,12,622.0,1116.0
655,C.653,32,5,3,500580.216746089,4788860.806156669,False,11,613.0,992.0
656,C.654,32,10,0,501540.6091121253,4787511.411641228,False,5,506.0,830.0
657,C.655,32,10,0,498799.6355513476,4789050.941126625,False,10,517.0,891.0
658,C.656,32,20,0,497693.3689765285,4788254.325413519,False,12,675.0,1050.0
659,C.657,32,10,10,499291.20472109405,4787458.487751923,False,7,682.0,844.0
660,C.658,32,5,0,498556.8595457135,4788297.127530929,False,13,564.0,1123.0
661,C.659,32,15,3,498901.0211841655,4786912.113074577,False,14,543.0,962.0
662,C.660,32,15,0,500413.84843967034,4786455.938293474,False,6,509.0,1111.0
663,C.661,32,10,0,499620.8443431166,4788358.135738717,False,10,689.0,789.0
664,C.662,32,10,0,498685.9909293416,4786371.905861452,False,5,578.0,1013.0
665,C.663,32,20,3,500387.60094351345,4788155.947109969,False,15,610.0,1077.0
666,C.664,32,10,3,500481.64681409096,4787421.997099705,False,6,669.0,1023.0
667,C.665,32,15,5,499276.9310167465,4784589.770018652,False,9,491.0,1130.0
668,C.666,32,5,0,499846.8998251017,4786695.8410594445,False,5,570.0,1046.0
669,C.667,32,5,0,500306.0022596924,4787786.905834029,False,12,509.0,897.0
670,C.668,32,10,5,500192.7237571801,4786897.89920331,False,5,692.0,923.0
671,C.669,32,10,0,499730.1369043587,4784329.021465885,False,13,517.0,980.0
672,C.670,32,15,3,501400.5033418704,4788970.000153391,False,14,564.0,1018.0
673,C.671,32,20,3,500380.61697561824,4787588.350061526,False,15,539.0,1113.0
674,C.672,32,5,0,499140.58518020273,4787917.587149523,False,7,517.0,1025.0
675,C.673,32,5,3,499147.79711876134,4786817.168617385,False,6,583.0,1125.0
676,C.674,32,15,0,499011.696379836,4788022.887625775,False,5,622.0,787.0
677,C.675,32,10,0,500439.9451366734,4789586.884173504,False,13,625.0,931.0
678,C.676,32,5,0,498934.1029279977,4786503.012419647,False,8,659.0,990.0
679,C.677,32,10,5,499171.52109295665,4789385.515246429,False,5,508.0,937.0
680,C.678,32,10,0,500951.026865739,4787863.37687907,False,5,591.0,837.0
681,C.679,32,10,3,499911.3583544809,4786341.780702355,False,11,709.0,865.0
682,C.680,32,10,5,501119.6391525454,4790039.968765109,False,6,667.0,834.0
683,C.681,32,5,3,500639.0718480228,4787855.068287866,False,11,500.0,980.0
684,C.682,32,20,3,498269.39380511595,4788196.874402528,False,11,624.0,901.0
685,C.683,32,10,0,499558.84033011115,4787061.877474328,False,14,712.0,887.0
686,C.684,32,10,0,500869.33884796227,4786429.508025604,False,13,625.0,1083.0
687,C.685,32,5,0,498214.7887218188,4787586.47589361,False,11,664.0,911.0
688,C.686,32,10,3,500185.05298443045,4789282.856468179,False,5,598.0,977.0
